at,score,content
2024-10-24 19:14:46,1,"Aplikasinya error terus, udh saya uninstall malah ngeblank hitam"
2024-10-24 18:52:56,1,Suda hampir 3 hari saya instal ulangg aplikasi Sampai skrng cuman loading truss. Tidak bisa di buka
2024-10-24 17:28:44,1,"aplikasi nggak sehat, masa mau login aja dipersulit. selalu muncul popup aplikasi bni mobile new terus berhenti, padahal sudah di hapus chace dan hapus data lalu daftar ulang.memang setelah daftar ulang sudah bisa di login aplikasinya tetapi setelah beberapa hari kembali bermasalah lagi.saat dipencet login muncul popup aplikasi telah berhenti dan keluar sendiri. tolong dong untuk pihak maintenance segera diperbaiki kita butuh update untuk memperbaiki bug ini."
2024-10-24 13:10:45,5,Apakah aplikasi ini sudah tidak bisa digunakan lagi untuk transaksi? Mohon jawabannya kak.
2024-10-24 13:02:15,1,"Setiap mau bayar pembayaran shopee selalu salah kata password transaksinya, giliran diganti kata sandi tidak boleh yang sama, giliran udah berhasil ke ganti password transaksi salah padahal saya ada screenshot-an nya loh, saya salin tuh dari screenshot-nya, password transaksinya tetep aja nggak bisa sudah 2 kali keblokir karena aplikasi ini"
2024-10-24 12:11:00,1,Transaksi gagal terus saat belibtoken listrik. MENYEBALKAN
2024-10-24 11:24:49,1,Bni kenapa sekarang login aja susah
2024-10-24 10:18:29,1,"BNI banking lu tuh paling ketinggalan soal fitur. Gk ada notifikasi transferan masuk kek BCA, BRI, Mandiri, Jenius, Seabank, dll. Apalagi skrg ditambah iklan bank digitalmu wondr yg selalu nutupin saat login yang harus di X dulu, dan di dashboard. Mengganggu sekali. Banking terburuk seINDO. Padahal salah satu terbesar."
2024-10-23 23:51:41,1,"Salah transfer ke dana, pdhl nomor nya tidak ada. Jumpa customer service langsung dibilang tidak bisa. Oalah"
2024-10-23 21:18:40,1,Berkali² gagal trs
2024-10-23 19:55:47,4,Mau masuk aplikasi kok gak bisa ya?
2024-10-23 19:45:15,5,Jozzzz Thank a lots BNI
2024-10-23 19:27:35,5,Mungkin untuk update kedepannya bisa menambahkan fitur transfer grup.
2024-10-23 19:18:20,1,"kenapa setiap mau scan barcode susah bngt 😭😭😭 benci bangettt, kadang kamera ngeblur lah, trs pas udah gk blur gagal mulu, disuruh login dulu, ribet lah"
2024-10-23 18:41:26,5,Kenapa tidak bisa beli token listrik?
2024-10-23 18:00:30,1,"Makin kesini makin buruk ini Apk susah login, apa lagi selalu muncul wondr susah untuk login Tolong dong pemilik apk di perbaiki jangan di persulit nasabah untuk login & bertransaksi"
2024-10-23 17:37:57,2,Mau login aja dipersulitt tolong dong dipermudah lagi masa udah coba sampai berhari hari masih gabisa login😔
2024-10-23 15:48:50,1,Tidak dapat masuk padahal Uda perna log in di aplikasi malah di suruh aktivasi di kantor caban BNI terdekat.padahal saya berada di luar negara di mana mau cari kantor BNI di luar negara
2024-10-23 14:02:44,1,Lama bnget proses pencairan KIP KULIAH nya
2024-10-23 13:14:56,1,Tolong BNI cabang gajah tunggal Tangerang pelayanan di maksimalkan ... Jam 12 istirahat jam 1 lebih blm juga di buka pelayanan ....pelayanan paling buruk ini bni
2024-10-23 13:00:03,1,Lama2 dah keq tai BNI banking
2024-10-23 12:34:26,5,Sudah beberapa hari ini tidak bisa beli token listrik di mobile banking. Kendala nya kenapa ya?
2024-10-23 12:00:59,4,"belakangan ini beberapa menu sering tidak berfungsi kenapa ya? contoh setor tunai tanpa kartu,dll. kalau memang mau migrasi ke Wondr lengkapi dulu lah menu² Wondr'nya."
2024-10-23 11:49:39,1,"Mau register susah, otp masuk di email, tp kolom buat masukin otp tidak ada, aplikasi stuck di register."
2024-10-23 11:48:31,1,"MW buka bangking , ,muncul wondr, ,tolong di hilangkan"
2024-10-23 11:48:11,4,"BNI skrg knpa sih, susah banget loginnya, janganka untuk transaksi cek saldo aja ga bisa, tolong dong perbaikan nya dipercepat"
2024-10-23 11:22:36,5,Alhamdulillah midah²an trus amanah amin
2024-10-23 10:32:07,5,Untuk beberapa hari ini kenapa susah ya untuk opsi pembelian nya ya
2024-10-23 09:48:59,1,"Kecewa dengan aplikasinya. Saya melakukan pembelian paket internet sudah terpotong saldo tapi belum juga masuk paket internetnya,lihat di histori transaksi juga sudah terpotong,dan karena penasaran saya mau cek bukti transaksinya apa salah nomor apa gimana,karena dari histori tidak bisa terlihat datanya dan hasilnya transaksi di tanggal 22 tidak ada muncul 1 pun,padahal saya sudah melakukan pembelian dan penarikan tunai tapi tidak ada tercatat."
2024-10-23 08:34:40,5,"gmna cara nya agar rek saya d bekukan karna udh ke hack org lain KA,,,lupa no rek dan email."
2024-10-23 07:13:11,5,"Kok saya mau bayar listrik nggak bisa ya? Gagal terus , mohon petunjuknya,"
2024-10-23 06:54:55,1,"Sekarang ko ga bisa d log in,,padahal hp sudah d reset"
2024-10-23 06:51:13,4,Ko mbanking saya g bisa melakukan pembelian token listrik ya..muncul kode 91
2024-10-23 05:58:56,3,"Aplikasi tidak bisa untuk hp Nubia Neo 2 5g, hanya di logo bni saja.... Mohon di perbaiki agar semua hp bisa... Thanks"
2024-10-22 21:56:30,2,Kenapa fitur pembelian token listrik sering kendala? Membuat kami nasabah kesulitan apalagi klo listrik tengah malam mati🙏
2024-10-22 21:54:58,1,Hampir setia hari selalu ada masalah untuk transaksi
2024-10-22 21:00:24,1,Mbanking busukkkkk ganguan muluuu kaya taiiii
2024-10-22 20:54:11,1,"Kenapa sekarang susah login, Setiap login keterangan sistem perbaikan... Burikk banget"
2024-10-22 19:58:21,1,Makin kesni makin nggak jelas kemarin update skrng mbank eror setiap mau digunakan disaat kebutuhan mendesak selalu ada masalah BNI banking ini
2024-10-22 19:53:20,1,"Transfer uang ke bank lain , di M Banking sudah ada notif berhasil dan saldo telah terpotong . Tapi aneh nya malah tidak masuk ke rekening tujuan . Jadi saldo yg udh ke potong itu nyangkut entah di mana. Pas komplain ke cs di suruh tunggu 5 hari kerja itupun si selidikin dulu . Pdahal bukan kita yg lalai malah kita yg rugi . Parah"
2024-10-22 19:49:09,5,luar biasa
2024-10-22 18:12:59,1,"Tidak ramah bintang satu, lamaa"
2024-10-22 17:56:18,2,Saya berapa kali memasukan id dengar benar tpi mlh ga bisa di buka aplikasinya mlh di suruh daftar ulang
2024-10-22 17:50:42,1,Aplikasi ini tidak dapat digunakan. Sangat sulit untuk login.. mohon di perbaiki secepat nya
2024-10-22 17:16:18,1,"Transfer uang ke superbank, belum masuk2 sampe sekarang."
2024-10-22 16:30:01,1,"Udah selesai pendaftaran eh malah keluar sendiri mana saya blm tau nmr rekeningnya,pas login disuruh masukin nmr rekeningnya, ya mana saya tau,saya baru selesai login malah dikeluarin sendiri,parah"
2024-10-22 15:33:11,5,TRANSAKSINYAA LANCAR MANTAPPP
2024-10-22 11:16:27,1,"Diperbaiki lagilah aplikasinya boss. Sering kalau mau transaksi, selalu gagal dibuka. Alasannya selalu maintenance. Jangan kecewakan nasabahmu."
2024-10-22 11:09:10,1,"Halo BNI ini gimana yaa saya mau login ga bisa. Sampai udh uninstall aplikasi malah tambah ga bsa dengan info ""Aplikasi tidak dapat dilanjutkan"" lah uang ku piyeeee caranya mau tf jadi susah. Solusi dongg?????"
2024-10-22 09:31:28,2,Mau beli token listrik tidak bisa terus sampai 10 kali. Ternyata ada apk baru tanpa pemberitahuan
2024-10-22 06:55:47,5,Kenapa untuk pembelian token listrik tidak bisa???
2024-10-22 02:23:25,3,Ni kenapa mau top up e wallet eror mulu dah? Gangguan mulu
2024-10-21 21:31:27,1,Aplikasi susah di gunakan.
2024-10-21 20:27:21,5,Membantu sekali bagi masyarakat
2024-10-21 20:08:52,5,Kode 91 artinya apa ya
2024-10-21 19:51:26,1,Baru mau dicoba. Tak kasih satu bintang dulu 😁
2024-10-21 19:29:08,1,tolong ini saya mau login tapi user id tidak tersedia padahal udah sesuai
2024-10-21 19:21:14,1,Kenapa aplikasinya ngga biusa buka sekarang ya?
2024-10-21 18:52:42,1,sering banget eror .... perbaikan layanan terus..jadi susah kalok lagi dibutuhin
2024-10-21 18:18:10,2,apk nya gk jelas saat melakukan mobile tunai dan sudah memasukkan kode transaksi kode otp tidak terkirim
2024-10-21 17:13:52,1,"Stiap login ulang. Nunggu kode verifikasi WhatsApp sma email ga muncul"" muakkk"
2024-10-21 17:06:36,1,Customer service jawabnya lama banget saya nanya main di end chat aja. Ga bener nih
2024-10-21 16:58:21,1,Kenapa setiap mau log in selalu diminta install wondr???
2024-10-21 16:46:23,5,Kenapa sekarang malah tidak bisa beli token listrik ya
2024-10-21 15:08:56,1,"Buruk gak bisa log jaringan ,emng aplikasi bni ny g bs dbuka... Sllu periksa jaringan"
2024-10-21 14:10:09,1,"PELAYANAN PALING KAYA KONTHOL SEKELAS BANK NEGARA, MASA BAYAR QRIS AMPE 2 KALI SEDANG PROSES TAPI SALDO HILANG HAMPIR 10 HARI CS CUMA TERIMAKASIH TERIMAKASIH AJA... BNI TAIIII TAIIII"
2024-10-21 08:20:56,1,Hampir tiap hari bermasalah mbangkingnya. Capeeek!!!
2024-10-21 07:45:32,1,Aplikasi tidak bisa di gunakan saya selaku nasabah kecewa dengan BNI banking
2024-10-21 07:36:37,5,pip ne anakku kudu metu rek
2024-10-21 01:59:48,3,Senoga layanan nya semangkin baik
2024-10-21 01:40:12,3,Pinjaman onlinenya masih ga bsa mlai banking msa msih dsruh kbank
2024-10-21 01:04:26,3,Waduh parah si saldo tiba² hilang dengan sekejap ..
2024-10-20 22:14:12,1,"Semenjak ada wondr ini jelek kali layanan mobile nya,, susah mau setor tarik tunai tanpa kartu. Klu belum siap harusnya jgn buru2 pindah ke wondr"
2024-10-20 21:45:00,3,"Kenapa kalau transaksi pake QR bukti transaksinya distory lama keluar,apa cuma akun saya saja"
2024-10-20 19:57:38,2,Token listrik ko ga bisa ?
2024-10-20 19:39:52,5,Aplikasi yang baik
2024-10-20 16:33:19,2,kenapa aplikasi mobile banking selalu terkendala
2024-10-20 16:22:22,1,Perbaikan 100x jepret² foto aplikasi EROR
2024-10-20 16:09:29,2,"kok msh tanya gmn kendala yg di alami,,dah jelas"" mbanking skrg slalu eror stiap x buat transaksi .."
2024-10-20 15:43:01,3,Tiba2 kemaren & hari ini saya tidak bisa melakukan transaksi pembayaran listrik.... Pas mw cek ini bayar malah muncul tulisan PLNJATIM.GAGAL... jelas2 saya PLNriau.... gmn jadinya itu ga bs transaksi
2024-10-20 15:35:48,1,"Mau cek saldo aja harus hoki dulu baru bisa login, selalu muncul sistem sedang diperbaiki coba beberapa saat lagi. Mohon diperbaiki lagi kedepannya"
2024-10-20 14:57:16,1,Daftar nya gajelas. Rekening lupa ga ke ss susah gabisa masuk
2024-10-20 13:17:00,1,"Tidak bisa login, masalahn terdapat di laman saat verifikasi OTP, hanya OTP dari WA/SMS saja yg di kirim, sedangkan untuk OTP yang dari email tidak pernah di kirim, daya sudah mencoba 6 kali selama 2 hari, hasilnya tetap sama saja"
2024-10-20 12:43:48,5,saya harap jangan di hapus aplikasi ini walaupun sudah ada wondr
2024-10-20 11:31:46,2,Banyak error pas transaksi pembelian
2024-10-20 11:25:23,3,"Kenapa setiap beli token listrik selalu muncul kode 91,"
2024-10-20 09:41:47,1,"Akun sya terblokir,dan hrus aktivasi ke bn terdekat tapi disini kantor bni jauh"
2024-10-20 08:36:08,1,"Aplikasi sering gangguan, lagi penting pentingnya tapi gangguan"
2024-10-20 08:34:41,5,sangat senang menggunakan M-Banking
2024-10-20 08:06:09,4,Kenapa saya tidak bisa tarik tunai tanpa kartu dg BNI mobile banking?
2024-10-20 07:47:54,1,"Meningkatkan""Mulu orang mau cepet transaksi"
2024-10-19 23:56:46,1,"Gak guna juga akhirnya, koo mau migrasi ke apps baru segera dan butuh totalitas dong. Masa cuma beli token aja g bisa. Udah gitu apps wonder juga GAK GUNA...!!!! macam mana pula ERROR91..!!!!"
2024-10-19 23:54:23,2,Sangat mudah
2024-10-19 22:28:42,5,Persyatannya sangat sederhana
2024-10-19 22:05:53,3,Tidak bisa beli token listrik dan tertera kode 91
2024-10-19 21:15:29,2,Bukannya malah tambah simple malah tambah ribett BNI Ada yang susah ngapain ada yang mudah😏
2024-10-19 20:28:53,1,Semenjak ada wondr bni jadi gabisa setor dan tarik tunai tanpa kartu. Parah banget masa perbaikan terus udah dari lama juga. Mana di apk wondr menunya ga lengkap pula
2024-10-19 19:14:08,3,Ga bisa pake quiris
2024-10-19 16:22:50,1,"setiap top up e wallet ngga bisa, baik dari va atau e wallet langsung"
2024-10-19 15:53:49,5,Sangat mudah bertransaksi
2024-10-19 11:57:56,1,Kebanyakan perbaikan kocak
2024-10-19 11:05:17,1,"APK BARU TAPI GAK JELAS, YANG BIKIN ORANGNYA CUMA BIKIN RIBET AJA. UDAH MAKSIMAL KAN APK INI ,UDAH BAGUS2 MALAH GANTI APK GAK JELAS"
2024-10-19 09:54:21,4,"Kan saya pakai face ID yah, tapi nggak bisa. Malahan yang ada layar putih aja. Pas tekan kembali baru disuruh masukin sandi. Jadi saya belum bisa masuk apk takutnya diretas apa gimana datanya nanti disalahgunakan. Tolong perhatiannya, makasih."
2024-10-19 08:39:11,5,Aplikasi sangat berguna sekali 👍👍👍👌👌👌
2024-10-19 08:19:04,1,saya pembayaran melalui qris. keterangan transaksi sedang proses. tetapi dana tidak masuk ke tujuan sedangkan saldo saya berkurang. sampai sekarang dana belum kembali/masuk ke tujuan.
2024-10-19 07:48:59,1,"Kenapa ini setiap mau gunain mbanking selalu ada bacaan mohon maaf kami sedang meningkatkan layanan mobile banking, alasan kalian wifi atau sinyalnya buktinya saya transfer menggunakan mbanking yang lain gak ada kayak BNI ini, kita mau pake qris berujung gak bisa kalo mau bayar membayar akibat sudah login.. ini terus menerus sampe males lagi nabung di bni krn gak bisa digunain. Tolong perbaiki saya pengguna bni dr dulu, ini dah tahap sangat mengecewakan."
2024-10-19 07:06:08,1,Setor Tunai via Aplikasi sdh tidak bisa lagi
2024-10-19 07:03:14,1,"Susah login, berkali² mau login gak bisa. Sangat menyusahkan bagi yang mau buru2 bertransaksi. Mending ganti bank lain aja. Aplikasi nya jelek."
2024-10-19 04:58:19,3,"Skrg susah banget buka apk BNI Mobile Banking ini, kenapa ya ? Kendala sinyal ? Gamungkin lah tiap hari . Tolong dong di perbaiki susah banget skrg mau transaksi"
2024-10-19 01:03:49,5,Kok susah mau masuk
2024-10-18 23:20:16,3,Semenjak ada aplikasi wondr utk setor tunai di Mbanking BNI ga bisa dilakukan. selalu muncul ket. peningkatan pelayanan.. sudah hampir 2 bulan seperti ini.. lama2 jadi malas mw nabung nya klo kayak gini. krna ga semua sempat nabung ngantre ke bank. tolong perbaiki lagi
2024-10-18 21:39:03,1,Opsionality seperti mempayahkan saya. Maafkan saya perhitungkan. Dan berkan saya job gerakan massal personal vicsi dan friptew saya. Tanya google tags.
2024-10-18 21:15:42,5,Great
2024-10-18 18:36:08,5,Aplikasi yang mem bagong kan 🗿
2024-10-18 16:39:32,1,kenapa akun saya selalu ga bisa di buka ya sdh masukan login sdh bener tapi tulisannya id tidak terdeteksi gimana solusinya ini
2024-10-18 16:17:36,1,Setelah diunisal dan diinstal kembali tidak bisa login padahal saya suka banget sama apk ini
2024-10-18 16:00:31,2,Gijil. Tf alert trus gjelas cuk
2024-10-18 15:53:16,5,"Sekedar saran, mohon bisa dibuatkan qris buat all payment atau bni bisnis."
2024-10-18 15:40:58,1,"tolong ya kantor BNI DI Padang dekat UNP tolong d perbaikin pelayanan nya , Saya menyesal dan kecewa datang kesini , mau cetak kartu ATM malah disuruh tunggu SMA satpam nya , lama juga saya nunggu , ujung2 nya ada costumer datang nyamperin saya kirain mau cetakin kartu , eh malah yg lain d bahas nya malah disuruh instal Wondr , abis tu baru dksh nomor antrian . Pokok nya saya kecewa datang kesini , pelayanan nya ke nasabah kurang baik dan tidak ramah, dia lebih mengutamakan nasabah yg bnyk uang"
2024-10-18 14:42:41,1,"Jujur skrng susah login keterangan coba lagi coba lagi , coba di perbaiki lagi system nya, hadeh"
2024-10-18 14:38:18,1,"Sumpah dehhh, ini kerja tim IT BNI atau staff BNI yg nangani apk BNI gmn sih? susah bener tiap saat ada aja gangguan. saldo dipotongin tiap bulan, tapi kerja nya gk becus. Gue gk ikhlas ya uang potongan transaksi yg udh gue lakuin di BNI tapi hasil kerja nya kyk gini. Tiap hari suka bener gangguan aplikasi ny. Contoh noh BRI, gk UI/UX nya aja yg bagus, tapi aplikasi nya jarang gangguan. add: masih blm ada perubahan. ditunggu perubahan nya y. jgn bikin customer muak. gangguan terus aplikasinya"
2024-10-18 14:26:26,5,BNI ok selamat dn sukses selalu ❤️semoga semakin bnyk nasabahnya jg pelanggan terus naik dn semakin mningkat laba bersihnya
2024-10-18 10:55:59,2,aplikasi y sekarang sulit di gunakan
2024-10-18 10:26:17,2,selalu susah bgt buat login😭😭
2024-10-18 09:29:14,5,Minta update yg versi 5.9
2024-10-18 06:06:26,3,mintak izin
2024-10-18 03:19:12,1,Kembalikan uang saya yang telah kamu curi Lahir batin saya tidak ikhlas
2024-10-18 00:48:17,1,"Makin kurang bagus aja BNI skrg ini...ntah apa,mau log ini aja susah kali.macam bank kampungan kalian ku tengok..."
2024-10-17 23:30:21,5,Bingung
2024-10-17 23:26:41,1,"login aja susah,keterangan mohon maaf kami sedang meningkatkan layanan mobile banking... tiap hari haha lucu ini mbnking"
2024-10-17 23:15:52,3,"BNI tolong dong segera diperbaiki, ketika ada kebutuhan urgent malah ga bisa dibuka"
2024-10-17 22:39:49,2,"Makin lama makin susah transaksi, jaringan normal"
2024-10-17 21:19:53,2,"Sangat disayangkan untuk login M-Banking butuh kartu debit yg aktif, padahal tabungan saya masih aktif loh"
2024-10-17 20:15:23,5,Sangat aman nyaman terpercaya Dan hemat waktu
2024-10-17 18:49:25,1,"Ini kenapa ya ga bisa top up e wallet, gangguan terus Tolong diperbaharui lagi apk ny"
2024-10-17 18:30:02,2,Kasih dua bintang dulu kalau nggak susah daftar ku tambah lagi nanti
2024-10-17 17:42:00,1,Tiap pembelian pulsa listrik selalu gagal 🤮👎
2024-10-17 17:41:14,2,Scan qr saya error kamera tidak bisa aktif
2024-10-17 15:53:06,3,"Setiap mau scan QRIS ko lama ya, malah kadang gak bisa"
2024-10-17 15:02:11,1,"Entah apa maksud dari pihak BNI ,,daftar kartu kredit bni jenis A dengan tahunan murah malah di Acc merek B,,yang biaya tahunannya sangat mahal dan tidak ngotak,, Sebenarnya simpel saja kalian tinggal bilang saja tidak dapat diproses lebih lanjut,,atau tidak di acc,,kan beres,,ga perlu bertele tele,,,untung saja gegara payrol gaji di bank ini,,kalau tidak ga bakalan aku pakai bank ini anjemggg..ini kali ke dua aku pengajuan,,kalau masih sampai gitu,,ga bakalan aku pakai bank ini untuk transaksi"
2024-10-17 14:13:36,1,Semenjak ada wondr aplikasi ini srg gk bisa log in. Mau log in di wondr selalu gagal verifikasi. Apakah harus beralih ke bank lain?
2024-10-17 13:38:25,5,Ok mantap sekarang semoga lancar2 aja smua piturnya 😎
2024-10-17 13:21:50,1,"Mau login aja susah.. masa alasannya meningkatkan layanan terus, alasan lagi boker kek, beli minyak kek, apa kek... aghhhh payahhh."
2024-10-17 12:57:19,2,susah login kenapa ya
2024-10-17 12:53:29,1,"Kalo ada bintang di bawah 1 bakal saya kasih,,, mau login aja susah bener,"
2024-10-17 11:15:27,2,"Udah masukin otp berkali², ga berhasil juga Masa iya hari gini harus ke kantor cabang dulu , baru bisa buka rekening 😅"
